6639,01-07-2020,Karnataka,15242,7078,7918,246
6640,02-07-2020,Karnataka,16514,8198,8063,253
6641,03-07-2020,Karnataka,18016,9410,8334,272
6642,04-07-2020,Karnataka,19710,10612,8805,293
6643,05-07-2020,Karnataka,21549,11970,9244,335
6644,06-07-2020,Karnataka,23474,13255,9847,372
6645,07-07-2020,Karnataka,25317,14389,10527,401
6646,08-07-2020,Karnataka,26815,15301,11098,416
6647,09-07-2020,Karnataka,28877,16531,11876,470
6648,10-07-2020,Karnataka,31105,17786,12833,486
6649,11-07-2020,Karnataka,33418,19039,13836,543
6650,12-07-2020,Karnataka,36216,20887,14716,613
6651,13-07-2020,Karnataka,38843,22750,15409,684
6652,14-07-2020,Karnataka,41581,24576,16248,757
6653,15-07-2020,Karnataka,44077,25845,17390,842
6654,16-07-2020,Karnataka,47253,27859,18466,928
6655,17-07-2020,Karnataka,51422,30661,19729,1032
6656,18-07-2020,Karnataka,55115,33211,20757,1147
6657,19-07-2020,Karnataka,59652,36637,21775,1240
6658,20-07-2020,Karnataka,63772,39376,23065,1331
6659,21-07-2020,Karnataka,67420,42222,23795,1403
6660,22-07-2020,Karnataka,71069,44146,25459,1464
6661,23-07-2020,Karnataka,75833,47075,27239,1519
6662,24-07-2020,Karnataka,80863,49937,29310,1616
6663,25-07-2020,Karnataka,85870,52799,31347,1724
6664,26-07-2020,Karnataka,90942,55396,33750,1796
6665,27-07-2020,Karnataka,96141,58425,35838,1878
6666,28-07-2020,Karnataka,101465,61827,37685,1953
6667,29-07-2020,Karnataka,107001,64442,40504,2055
6668,30-07-2020,Karnataka,112504,67456,42901,2147
6669,31-07-2020,Karnataka,118632,69708,46694,2230
6670,01-08-2020,Karnataka,124115,72013,49788,2314
6671,02-08-2020,Karnataka,129287,73227,53648,2412
6672,03-08-2020,Karnataka,134819,74598,57725,2496
6673,04-08-2020,Karnataka,139571,74477,62500,2594
6674,05-08-2020,Karnataka,145830,73854,69272,2704
6675,06-08-2020,Karnataka,151449,73966,74679,2804
6676,07-08-2020,Karnataka,158254,75076,80281,2897
6677,08-08-2020,Karnataka,164924,77694,84232,2998
6678,09-08-2020,Karnataka,172102,79773,89238,3091
6679,10-08-2020,Karnataka,178087,80981,93908,3198
6680,11-08-2020,Karnataka,182354,79916,99126,3312
6681,12-08-2020,Karnataka,188611,79614,105599,3398
6682,13-08-2020,Karnataka,196494,80351,112633,3510
6683,14-08-2020,Karnataka,203200,78345,121242,3613
6684,15-08-2020,Karnataka,211108,79209,128182,3717
6685,16-08-2020,Karnataka,219926,81284,134811,3831
6686,17-08-2020,Karnataka,226966,81528,141491,3947
6687,18-08-2020,Karnataka,233283,80659,148562,4062
6688,19-08-2020,Karnataka,240948,79798,156949,4201
6689,20-08-2020,Karnataka,249590,81113,164150,4327
6690,21-08-2020,Karnataka,256975,82165,170381,4429
6691,22-08-2020,Karnataka,264546,83082,176942,4522
6692,23-08-2020,Karnataka,271876,82693,184568,4615
6693,24-08-2020,Karnataka,277814,83567,189564,4683
6694,25-08-2020,Karnataka,283665,81230,197625,4810
6695,26-08-2020,Karnataka,291826,82429,204439,4958
6696,27-08-2020,Karnataka,300406,83627,211688,5091
6697,28-08-2020,Karnataka,309792,85006,219554,5232
6698,29-08-2020,Karnataka,318752,86366,227018,5368
6699,30-08-2020,Karnataka,327076,86465,235128,5483
6700,31-08-2020,Karnataka,335928,88110,242229,5589
6701,01-09-2020,Karnataka,342423,87254,249467,5702
6702,02-09-2020,Karnataka,351481,91018,254626,5837
6703,03-09-2020,Karnataka,361341,94478,260913,5950
6704,04-09-2020,Karnataka,370206,96117,268035,6054
6705,05-09-2020,Karnataka,379486,99120,274196,6170
6706,06-09-2020,Karnataka,389232,99636,283298,6298
6707,07-09-2020,Karnataka,398551,99285,292873,6393
6708,08-09-2020,Karnataka,404324,97020,300770,6534
6709,09-09-2020,Karnataka,412190,96937,308573,6680
6710,10-09-2020,Karnataka,421730,99489,315433,6808
6711,11-09-2020,Karnataka,430947,101556,322454,6937
6712,12-09-2020,Karnataka,440411,98345,334999,7067
6713,13-09-2020,Karnataka,449551,97834,344556,7161
6714,14-09-2020,Karnataka,459445,99222,352958,7265
6715,15-09-2020,Karnataka,467689,98482,361823,7384
6716,16-09-2020,Karnataka,475265,98555,369229,7481
6717,17-09-2020,Karnataka,484990,101645,375809,7536
6718,18-09-2020,Karnataka,494356,103650,383077,7629
6719,19-09-2020,Karnataka,502982,101148,394026,7808
6720,20-09-2020,Karnataka,511346,98583,404841,7922
6721,21-09-2020,Karnataka,519537,98062,413452,8023
6722,22-09-2020,Karnataka,526876,95354,423377,8145
6723,23-09-2020,Karnataka,533850,93172,432450,8228
6724,24-09-2020,Karnataka,540847,94671,437910,8266
6725,25-09-2020,Karnataka,548557,95568,444658,8331
6726,26-09-2020,Karnataka,557212,98493,450302,8417
6727,27-09-2020,Karnataka,566023,101801,455719,8503
6728,28-09-2020,Karnataka,575566,104743,462241,8582
6729,29-09-2020,Karnataka,582458,104067,469750,8641
6730,30-09-2020,Karnataka,592911,107756,476378,8777
6731,01-10-2020,Karnataka,601767,107635,485268,8864
6732,02-10-2020,Karnataka,611837,110431,492412,8994
6733,03-10-2020,Karnataka,620630,112005,499506,9119
6734,04-10-2020,Karnataka,630516,112802,508495,9219
6735,05-10-2020,Karnataka,640661,115593,515782,9286
6736,06-10-2020,Karnataka,647712,115496,522846,9370
6737,07-10-2020,Karnataka,657705,115170,533074,9461
6738,08-10-2020,Karnataka,668652,116172,542906,9574
6739,09-10-2020,Karnataka,679356,117162,552519,9675
6740,10-10-2020,Karnataka,690269,118870,561610,9789
6741,11-10-2020,Karnataka,700786,120948,569947,9891
6742,12-10-2020,Karnataka,710309,120289,580054,9966
6743,13-10-2020,Karnataka,717915,115795,592084,10036
6744,14-10-2020,Karnataka,726106,113478,602505,10123
6745,15-10-2020,Karnataka,735371,114006,611167,10198
6746,16-10-2020,Karnataka,743848,113557,620008,10283
6747,17-10-2020,Karnataka,751390,112446,628588,10356
6748,18-10-2020,Karnataka,758574,110666,637481,10427
6749,19-10-2020,Karnataka,765586,109283,645825,10478
6750,20-10-2020,Karnataka,770604,106233,653829,10542
6751,21-10-2020,Karnataka,776901,103964,662329,10608
6752,22-10-2020,Karnataka,782773,100459,671618,10696
6753,23-10-2020,Karnataka,788551,92946,684835,10770
