826,12-03-2020,Andhra Pradesh,1,1,0,0
827,13-03-2020,Andhra Pradesh,1,1,0,0
828,14-03-2020,Andhra Pradesh,1,1,0,0
829,15-03-2020,Andhra Pradesh,1,1,0,0
830,16-03-2020,Andhra Pradesh,1,1,0,0
831,17-03-2020,Andhra Pradesh,1,1,0,0
832,18-03-2020,Andhra Pradesh,1,1,0,0
833,19-03-2020,Andhra Pradesh,1,1,0,0
834,20-03-2020,Andhra Pradesh,2,2,0,0
835,21-03-2020,Andhra Pradesh,3,3,0,0
836,22-03-2020,Andhra Pradesh,5,5,0,0
837,23-03-2020,Andhra Pradesh,7,7,0,0
838,24-03-2020,Andhra Pradesh,7,7,0,0
839,25-03-2020,Andhra Pradesh,8,8,0,0
840,26-03-2020,Andhra Pradesh,11,10,1,0
841,27-03-2020,Andhra Pradesh,12,11,1,0
842,28-03-2020,Andhra Pradesh,14,13,1,0
843,29-03-2020,Andhra Pradesh,14,13,1,0
844,30-03-2020,Andhra Pradesh,19,18,1,0
845,31-03-2020,Andhra Pradesh,40,39,1,0
